epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,469,,,0.375,0.7089983820915222,,
0,479,,,0.625,0.6240834593772888,,
0,489,,,0.875,0.37342870235443115,,
0,499,,,0.25,1.1085546016693115,,
0,509,,,0.375,0.7585121393203735,,
0,519,,,0.5,0.6030656695365906,,
0,529,,,0.5,0.8392028212547302,,
0,539,,,0.875,0.5800524950027466,,
0,549,,,0.25,0.7933779358863831,,
0,559,,,0.25,0.7607215642929077,,
0,569,,,0.5,0.7003270983695984,,
0,579,,,0.125,0.9127987623214722,,
0,589,,,0.75,0.6782370805740356,,
0,599,,,0.75,0.6603320837020874,,
0,609,,,0.125,0.8047046661376953,,
0,619,,,0.5,0.7328794598579407,,
0,629,,,0.375,0.7598034143447876,,
0,639,,,0.625,0.687928318977356,,
0,649,,,0.875,0.5174033045768738,,
0,659,,,0.625,0.634191632270813,,
0,669,,,1.0,0.5851701498031616,,
0,679,,,0.5,0.7270896434783936,,
0,689,,,0.625,0.6850557923316956,,
0,699,,,0.75,0.6401740312576294,,
0,709,,,0.5,0.6621756553649902,,
0,719,,,0.375,0.7193184494972229,,
0,729,,,0.75,0.6545915007591248,,
0,739,,,0.75,0.6066926121711731,,
0,749,,,0.625,0.6390603184700012,,
0,759,,,0.5,0.6646416783332825,,
0,769,,,0.625,0.6941479444503784,,
0,779,,,0.625,0.6624083518981934,,
0,789,,,0.375,0.6792943477630615,,
0,799,,,0.875,0.6245872378349304,,
0,809,,,0.25,0.7211405634880066,,
0,819,,,0.625,0.733573317527771,,
0,829,,,0.125,0.8575983047485352,,
0,839,,,0.75,0.5412538051605225,,
0,849,,,0.5,0.7378880977630615,,
0,859,,,0.125,1.0119686126708984,,
0,869,,,0.75,0.6141283512115479,,
0,879,,,0.875,0.553893506526947,,
0,889,,,0.25,0.7410851716995239,,
0,899,,,0.625,0.59638512134552,,
0,909,,,0.625,0.6862996220588684,,
0,919,,,0.625,0.6478742957115173,,
0,929,,,0.75,0.627220630645752,,
0,939,,,0.5,0.6489232778549194,,
0,949,,,0.875,0.6253280639648438,,
0,959,,,0.5,0.6936134099960327,,
0,969,,,0.625,0.6968165636062622,,
0,979,,,0.75,0.6424388885498047,,
0,989,,,0.375,0.6807008981704712,,
0,999,,,0.625,0.6230005025863647,,
0,1009,,,0.5,0.6923249363899231,,
0,1019,,,0.375,0.8691417574882507,,
0,1029,,,0.625,0.6999881863594055,,
0,1039,,,0.75,0.570038914680481,,
0,1049,,,0.625,0.7274320125579834,,
0,1059,,,0.625,0.613039493560791,,
0,1069,,,0.75,0.6946282386779785,,
0,1079,,,0.625,0.6217780113220215,,
0,1089,,,0.375,0.844100832939148,,
0,1099,,,0.375,0.7061020135879517,,
0,1109,,,0.5,0.6293748617172241,,
0,1119,,,0.75,0.6146862506866455,,
0,1129,,,0.75,0.5754086375236511,,
0,1139,,,0.5,0.6764603853225708,,
0,1149,,,0.5,0.6801812052726746,,
0,1159,,,0.625,0.6690022945404053,,
0,1169,,,0.5,0.6870683431625366,,
0,1179,,,0.5,0.7679075002670288,,
0,1189,,,0.75,0.5572822093963623,,
0,1199,,,0.5,0.6248363256454468,,
0,1209,,,0.5,0.7022051811218262,,
0,1219,,,0.625,0.5995081663131714,,
0,1229,,,0.5,0.7297505140304565,,
0,1239,,,0.75,0.5799747705459595,,
0,1249,,,0.625,0.675239086151123,,
0,1259,,,0.375,0.7997979521751404,,
0,1269,,,1.0,0.44969624280929565,,
0,1279,,,0.625,0.6209142208099365,,
0,1289,,,0.5,0.5813506841659546,,
0,1299,,,0.5,0.5930992364883423,,
0,1309,,,0.75,0.5696682929992676,,
0,1319,,,0.375,0.7040635943412781,,
0,1329,,,0.625,0.6748856902122498,,
0,1339,,,0.625,0.78944331407547,,
0,1349,,,0.625,0.6562838554382324,,
0,1359,,,0.625,0.6295444965362549,,
0,1369,,,0.375,0.7421629428863525,,
0,1379,,,0.375,0.6705095171928406,,
0,1389,,,0.5,0.6939636468887329,,
0,1399,,,0.375,0.8100811243057251,,
0,1409,,,0.625,0.6024571061134338,,
0,1419,,,0.5,0.7334413528442383,,
0,1429,,,0.75,0.6207155585289001,,
0,1439,,,0.5,0.6980648040771484,,
0,1449,,,0.75,0.5640287399291992,,
0,1459,,,0.5,0.7044191956520081,,
0,1469,,,0.5,0.6383225917816162,,
0,1479,,,0.625,0.6675957441329956,,
0,1489,,,0.75,0.6090700030326843,,
0,1499,,,0.5,0.5940693616867065,,
0,1509,,,0.5,0.7960325479507446,,
0,1519,,,0.875,0.6020132899284363,,
0,1529,,,0.625,0.5860022306442261,,
0,1539,,,0.875,0.5358471870422363,,
0,1549,,,0.875,0.496614009141922,,
0,1559,,,0.625,0.7193214893341064,,
0,1569,,,0.5,0.7624205350875854,,
0,1579,,,0.5,0.6530463099479675,,
0,1589,,,0.625,0.6126638650894165,,
0,1599,,,0.5,0.5239349007606506,,
0,1609,,,0.625,0.5898854732513428,,
0,1619,,,0.75,0.5516329407691956,,
0,1629,,,0.625,0.5713523626327515,,
0,1639,,,0.75,0.5105009078979492,,
0,1649,,,0.625,0.5865838527679443,,
0,1659,,,0.625,0.6521878242492676,,
0,1669,,,0.875,0.576540470123291,,
0,1679,,,0.5,0.755839467048645,,
0,1689,,,0.625,0.5430216789245605,,
0,1699,,,0.625,0.5248979926109314,,
0,1709,,,0.25,0.739807665348053,,
0,1719,,,0.875,0.5264295339584351,,
0,1729,,,0.625,0.8429163694381714,,
0,1739,,,1.0,0.4548725187778473,,
0,1749,,,0.75,0.4434034526348114,,
0,1759,,,0.5,0.6677646636962891,,
0,1769,,,0.375,0.7259235978126526,,
0,1779,,,0.75,0.6967477798461914,,
0,1789,,,0.75,0.7490963935852051,,
0,1799,,,0.5,0.7515145540237427,,
0,1809,,,0.5,0.7134265899658203,,
0,1819,,,0.875,0.42568302154541016,,
0,1829,,,0.5,0.7169177532196045,,
0,1839,,,0.625,0.6012705564498901,,
0,1849,,,0.5,0.7277845144271851,,
0,1859,,,0.625,0.6801369786262512,,
0,1869,,,0.625,0.8090094327926636,,
0,1872,,,,,0.6518953442573547,0.622387707233429
1,1879,,,0.5,0.6136912107467651,,
1,1889,,,0.75,0.5019387602806091,,
1,1899,,,0.625,0.5096753835678101,,
1,1909,,,0.875,0.3762635588645935,,
1,1919,,,0.875,0.396428644657135,,
1,1929,,,0.75,0.45475560426712036,,
1,1939,,,0.625,0.7463701963424683,,
1,1949,,,0.5,0.7265009880065918,,
1,1959,,,0.5,0.6663522720336914,,
1,1969,,,0.75,0.6088114976882935,,
1,1979,,,0.625,0.6575560569763184,,
1,1989,,,0.625,0.7632554769515991,,
1,1999,,,0.625,0.6252481937408447,,
1,2009,,,0.5,0.5982258319854736,,
1,2019,,,0.625,0.678756594657898,,
1,2029,,,0.875,0.5377135276794434,,
1,2039,,,0.75,0.5306227207183838,,
1,2049,,,0.5,0.6509594917297363,,
1,2059,,,0.875,0.4344959557056427,,
1,2069,,,0.875,0.408968448638916,,
1,2079,,,0.5,0.5699758529663086,,
1,2089,,,0.875,0.606037437915802,,
1,2099,,,0.5,0.8524699807167053,,
1,2109,,,0.625,0.5942178964614868,,
1,2119,,,0.625,0.5888848304748535,,
1,2129,,,0.75,0.5497351884841919,,
1,2139,,,0.625,0.6741468906402588,,
1,2149,,,0.75,0.46530574560165405,,
1,2159,,,0.5,0.6537958383560181,,
1,2169,,,0.5,0.741045355796814,,
1,2179,,,0.625,0.650688648223877,,
1,2189,,,0.625,0.6722538471221924,,
1,2199,,,0.875,0.400717556476593,,
1,2209,,,0.625,0.6862736940383911,,
1,2219,,,0.625,0.6531405448913574,,
1,2229,,,0.875,0.5677176713943481,,
1,2239,,,0.5,0.600149393081665,,
1,2249,,,1.0,0.3047105073928833,,
1,2259,,,0.75,0.5447497367858887,,
1,2269,,,0.625,0.6038822531700134,,
1,2279,,,0.875,0.4769706726074219,,
1,2289,,,0.625,0.6532366871833801,,
1,2299,,,0.625,0.5975133180618286,,
1,2309,,,0.625,0.6375079154968262,,
1,2319,,,0.875,0.48392966389656067,,
1,2329,,,0.375,0.8887652158737183,,
1,2339,,,0.75,0.6011320352554321,,
1,2349,,,0.375,0.8345284461975098,,
1,2359,,,0.625,0.6808236241340637,,
1,2369,,,0.625,0.6013113260269165,,
1,2379,,,0.5,0.8692231178283691,,
1,2389,,,0.5,0.6306415796279907,,
1,2399,,,0.375,0.7027686238288879,,
1,2409,,,0.5,0.597592830657959,,
1,2419,,,0.625,0.595898449420929,,
1,2429,,,0.625,0.4959356188774109,,
1,2439,,,0.25,0.7969883680343628,,
1,2449,,,0.875,0.5101190805435181,,
1,2459,,,0.875,0.5496795177459717,,
1,2469,,,0.75,0.48491209745407104,,
1,2479,,,0.625,0.5880894660949707,,
1,2489,,,0.75,0.5434361696243286,,
1,2499,,,0.5,0.6246358156204224,,
1,2509,,,0.25,1.139775276184082,,
1,2519,,,0.75,0.5304867625236511,,
1,2529,,,0.875,0.47774505615234375,,
1,2539,,,0.625,0.536731481552124,,
1,2549,,,0.625,0.828642725944519,,
1,2559,,,0.875,0.4940600097179413,,
1,2569,,,0.75,0.6082496643066406,,
1,2579,,,0.625,0.6321892738342285,,
1,2589,,,0.625,0.5419652462005615,,
1,2599,,,0.625,0.5988096594810486,,
1,2609,,,0.875,0.48585671186447144,,
1,2619,,,0.875,0.38564133644104004,,
1,2629,,,1.0,0.46746113896369934,,
1,2639,,,0.625,0.7114282250404358,,
1,2649,,,0.875,0.4634627103805542,,
1,2659,,,0.625,0.5040046572685242,,
1,2669,,,0.75,0.5301394462585449,,
1,2679,,,0.5,0.8883793950080872,,
1,2689,,,0.75,0.6363283395767212,,
1,2699,,,0.75,0.6619395017623901,,
1,2709,,,0.25,0.8202601671218872,,
1,2719,,,0.875,0.5061123371124268,,
1,2729,,,0.75,0.46515512466430664,,
1,2739,,,0.75,0.5098841190338135,,
1,2749,,,0.75,0.5949077010154724,,
1,2759,,,0.625,0.5848747491836548,,
1,2769,,,0.875,0.5528061389923096,,
1,2779,,,0.75,0.4729006886482239,,
1,2789,,,0.625,0.9131633043289185,,
1,2799,,,0.5,0.6916157007217407,,
1,2809,,,0.75,0.6544740200042725,,
1,2819,,,0.75,0.44473862648010254,,
1,2829,,,0.625,0.5920613408088684,,
1,2839,,,0.75,0.5449016094207764,,
1,2849,,,0.75,0.4674002230167389,,
1,2859,,,0.375,0.6233677864074707,,
1,2869,,,0.875,0.5138777494430542,,
1,2879,,,0.375,0.6955165863037109,,
1,2889,,,0.75,0.44707655906677246,,
1,2899,,,0.75,0.5080299377441406,,
1,2909,,,0.5,0.8364150524139404,,
1,2919,,,0.625,0.6870031356811523,,
1,2929,,,0.75,0.6195652484893799,,
1,2939,,,0.75,0.6441510319709778,,
1,2949,,,0.75,0.4382174015045166,,
1,2959,,,0.75,0.6499444842338562,,
1,2969,,,0.625,0.6359124183654785,,
1,2979,,,0.75,0.5189415216445923,,
1,2989,,,0.625,0.5869241952896118,,
1,2999,,,0.75,0.6462647914886475,,
1,3009,,,0.625,0.6759468913078308,,
1,3019,,,0.75,0.5561879873275757,,
1,3029,,,0.75,0.5227792263031006,,
1,3039,,,0.5,0.8090150356292725,,
1,3049,,,0.375,0.9230014085769653,,
1,3059,,,0.5,0.6307917833328247,,
1,3069,,,0.75,0.45689618587493896,,
1,3079,,,0.625,0.6000842452049255,,
1,3089,,,0.5,0.8451889157295227,,
1,3099,,,0.875,0.34174680709838867,,
1,3109,,,1.0,0.4276891350746155,,
1,3119,,,0.625,0.48328569531440735,,
1,3129,,,0.875,0.4701074957847595,,
1,3139,,,0.625,0.6110824942588806,,
1,3149,,,0.625,0.5504740476608276,,
1,3159,,,0.75,0.618803083896637,,
1,3169,,,0.75,0.48821014165878296,,
1,3179,,,0.75,0.48662254214286804,,
1,3189,,,0.625,0.5406666398048401,,
1,3199,,,0.75,0.4865962862968445,,
1,3209,,,0.625,0.5252574682235718,,
1,3219,,,0.625,0.4817483425140381,,
1,3229,,,0.5,0.6969941258430481,,
1,3239,,,0.625,0.6820126175880432,,
1,3249,,,0.875,0.5186541080474854,,
1,3259,,,0.625,0.5484925508499146,,
1,3269,,,0.625,0.8241465091705322,,
1,3279,,,0.75,0.5650790333747864,,
1,3289,,,0.5,0.6973388195037842,,
1,3299,,,0.875,0.4310927093029022,,
1,3309,,,0.625,0.7879207134246826,,
1,3319,,,0.625,0.5671420693397522,,
1,3329,,,0.875,0.4255148768424988,,
1,3339,,,0.625,0.618483304977417,,
1,3349,,,0.625,0.5662023425102234,,
1,3359,,,0.5,0.7710781693458557,,
1,3369,,,0.875,0.4977751672267914,,
1,3379,,,0.625,0.6947212219238281,,
1,3389,,,0.75,0.6353142261505127,,
1,3399,,,0.625,0.5951251983642578,,
1,3409,,,0.875,0.4751211702823639,,
1,3419,,,0.5,0.9806007146835327,,
1,3429,,,0.625,0.6946996450424194,,
1,3439,,,0.625,0.6557216644287109,,
1,3449,,,0.875,0.503163754940033,,
1,3459,,,0.875,0.34330374002456665,,
1,3469,,,1.0,0.357469379901886,,
1,3479,,,0.625,0.5546103119850159,,
1,3489,,,0.875,0.4485432207584381,,
1,3499,,,0.5,0.671079158782959,,
1,3509,,,0.625,0.5290980935096741,,
1,3519,,,0.75,0.5646219253540039,,
1,3529,,,0.625,0.6202405691146851,,
1,3539,,,0.75,0.4226294457912445,,
1,3549,,,0.5,0.7751254439353943,,
1,3559,,,0.625,0.5776635408401489,,
1,3569,,,0.5,0.7986122369766235,,
1,3579,,,0.75,0.45666390657424927,,
1,3589,,,0.75,0.5173722505569458,,
1,3599,,,0.625,0.6974498629570007,,
1,3609,,,0.375,0.8138545751571655,,
1,3619,,,1.0,0.3473849892616272,,
1,3629,,,0.75,0.5578964948654175,,
1,3639,,,0.75,0.5935401320457458,,
1,3649,,,0.75,0.4977048635482788,,
1,3659,,,0.75,0.46261513233184814,,
1,3669,,,0.625,0.5320489406585693,,
1,3679,,,0.5,0.792278528213501,,
1,3689,,,0.75,0.4223119914531708,,
1,3699,,,0.5,0.5717596411705017,,
1,3709,,,0.375,1.0506815910339355,,
1,3719,,,0.625,0.6063721179962158,,
1,3729,,,0.75,0.5721098780632019,,
1,3739,,,0.875,0.4880790710449219,,
1,3745,,,,,0.6564335227012634,0.6757528781890869
2,3749,,,0.375,0.7735669612884521,,
2,3759,,,0.375,0.6576476693153381,,
2,3769,,,0.875,0.490586519241333,,
2,3779,,,0.625,0.5684909820556641,,
2,3789,,,0.625,0.5975642800331116,,
2,3799,,,0.625,0.6221243143081665,,
2,3809,,,0.625,0.7148877382278442,,
2,3819,,,0.75,0.48008492588996887,,
2,3829,,,1.0,0.32945412397384644,,
2,3839,,,0.75,0.44033849239349365,,
2,3849,,,0.625,0.7650591135025024,,
2,3859,,,0.75,0.5526602268218994,,
2,3869,,,0.875,0.394481897354126,,
2,3879,,,0.5,0.5081964731216431,,
2,3889,,,0.5,0.8752306699752808,,
2,3899,,,0.375,0.8079184293746948,,
2,3909,,,0.5,0.6380902528762817,,
2,3919,,,0.625,0.5888552665710449,,
2,3929,,,0.75,0.5787022113800049,,
2,3939,,,0.625,0.5962905883789062,,
2,3949,,,0.375,0.7468311786651611,,
2,3959,,,0.75,0.5511617660522461,,
2,3969,,,0.5,0.9766170978546143,,
2,3979,,,0.375,0.6775186657905579,,
2,3989,,,0.75,0.4525333642959595,,
2,3999,,,0.75,0.5089371204376221,,
2,4009,,,0.625,0.6084302663803101,,
2,4019,,,0.5,0.775886058807373,,
2,4029,,,0.5,0.6928408145904541,,
2,4039,,,0.75,0.6714828014373779,,
2,4049,,,0.625,0.5388578772544861,,
2,4059,,,0.75,0.5570448040962219,,
2,4069,,,0.875,0.370111882686615,,
2,4079,,,0.875,0.5322200059890747,,
2,4089,,,0.625,0.5700631141662598,,
2,4099,,,0.625,0.5655903816223145,,
2,4109,,,1.0,0.3987181782722473,,
2,4119,,,0.5,0.6546456813812256,,
2,4129,,,0.875,0.4808620810508728,,
2,4139,,,0.5,0.6289684772491455,,
2,4149,,,0.375,0.8708343505859375,,
2,4159,,,0.875,0.4482594430446625,,
2,4169,,,0.875,0.4873350262641907,,
2,4179,,,0.875,0.3045475482940674,,
2,4189,,,0.75,0.47011908888816833,,
2,4199,,,0.75,0.3970288634300232,,
2,4209,,,0.75,0.4957110285758972,,
2,4219,,,0.625,0.5901082754135132,,
2,4229,,,1.0,0.3592037558555603,,
2,4239,,,0.875,0.4715177118778229,,
2,4249,,,0.875,0.43395814299583435,,
2,4259,,,0.5,0.6724167466163635,,
2,4269,,,1.0,0.3939768970012665,,
2,4279,,,0.625,0.7414685487747192,,
2,4289,,,0.75,0.518419623374939,,
2,4299,,,0.5,0.7852105498313904,,
2,4309,,,0.25,0.8391784429550171,,
2,4319,,,1.0,0.31748658418655396,,
2,4329,,,0.625,0.623022198677063,,
2,4339,,,0.75,0.7100099921226501,,
2,4349,,,1.0,0.33909451961517334,,
2,4359,,,0.5,0.5751075148582458,,
2,4369,,,0.625,0.64997398853302,,
2,4379,,,0.75,0.5822510123252869,,
2,4389,,,0.5,0.6564775109291077,,
2,4399,,,0.75,0.32616180181503296,,
2,4409,,,0.5,0.6186641454696655,,
2,4419,,,0.75,0.42060524225234985,,
2,4429,,,0.625,0.6246650218963623,,
2,4439,,,0.875,0.3951244354248047,,
2,4449,,,0.875,0.4358718991279602,,
2,4459,,,0.875,0.33094996213912964,,
2,4469,,,0.875,0.3786516785621643,,
2,4479,,,0.625,0.6170275807380676,,
2,4489,,,0.625,0.6849941611289978,,
2,4499,,,0.625,0.6952223777770996,,
2,4509,,,0.375,0.7614758610725403,,
2,4519,,,0.75,0.6787086725234985,,
2,4529,,,0.75,0.635063648223877,,
2,4539,,,0.875,0.42283809185028076,,
2,4549,,,0.75,0.43440675735473633,,
2,4559,,,0.625,0.5450966954231262,,
2,4569,,,0.875,0.4458380341529846,,
2,4579,,,0.75,0.5490797758102417,,
2,4589,,,0.75,0.7608570456504822,,
2,4599,,,0.25,0.8506107330322266,,
2,4609,,,0.625,0.6275224685668945,,
2,4619,,,0.625,0.49266618490219116,,
2,4629,,,0.625,0.6564368009567261,,
2,4639,,,0.625,0.6988941431045532,,
2,4649,,,0.625,0.7203168272972107,,
2,4659,,,0.75,0.5513966083526611,,
2,4669,,,0.625,0.6590019464492798,,
2,4679,,,0.75,0.48578256368637085,,
2,4689,,,0.75,0.50193190574646,,
2,4699,,,0.375,0.6423779726028442,,
2,4709,,,0.375,0.733941912651062,,
2,4719,,,0.875,0.4310521185398102,,
2,4729,,,0.875,0.4521099925041199,,
2,4739,,,1.0,0.3390061855316162,,
2,4749,,,0.75,0.6322230100631714,,
2,4759,,,0.75,0.47563737630844116,,
2,4769,,,0.625,0.4853348135948181,,
2,4779,,,0.875,0.38854485750198364,,
2,4789,,,1.0,0.3888089954853058,,
2,4799,,,0.875,0.44049638509750366,,
2,4809,,,0.75,0.5670490264892578,,
2,4819,,,0.875,0.3390001058578491,,
2,4829,,,0.875,0.41118189692497253,,
2,4839,,,0.75,0.514784038066864,,
2,4849,,,0.5,0.6646402478218079,,
2,4859,,,0.75,0.43510738015174866,,
2,4869,,,0.75,0.46809035539627075,,
2,4879,,,0.875,0.42070886492729187,,
2,4889,,,0.75,0.7032852172851562,,
2,4899,,,0.75,0.48863139748573303,,
2,4909,,,0.625,0.6063494682312012,,
2,4919,,,0.75,0.449832022190094,,
2,4929,,,0.75,0.46473437547683716,,
2,4939,,,0.75,0.6844789981842041,,
2,4949,,,0.75,0.5835607647895813,,
2,4959,,,0.625,0.491844117641449,,
2,4969,,,0.625,0.5740320682525635,,
2,4979,,,1.0,0.38778334856033325,,
2,4989,,,0.75,0.5164171457290649,,
2,4999,,,0.375,0.7578166127204895,,
2,5009,,,1.0,0.3244010806083679,,
2,5019,,,0.75,0.5365304350852966,,
2,5029,,,0.625,0.8425617218017578,,
2,5039,,,1.0,0.2932310104370117,,
2,5049,,,1.0,0.40138694643974304,,
2,5059,,,0.625,0.7161248922348022,,
2,5069,,,0.75,0.4583483040332794,,
2,5079,,,0.375,1.0117003917694092,,
2,5089,,,1.0,0.2997690737247467,,
2,5099,,,0.875,0.4489741921424866,,
2,5109,,,0.25,0.8876055479049683,,
2,5119,,,0.5,0.733792781829834,,
2,5129,,,0.75,0.57405024766922,,
2,5139,,,0.75,0.40159863233566284,,
2,5149,,,0.875,0.457241028547287,,
2,5159,,,0.5,0.7035601139068604,,
2,5169,,,0.75,0.5889774560928345,,
2,5179,,,1.0,0.37397733330726624,,
2,5189,,,0.875,0.4169117212295532,,
2,5199,,,0.625,0.5559030771255493,,
2,5209,,,0.75,0.4892699718475342,,
2,5219,,,0.5,0.8218189477920532,,
2,5229,,,0.875,0.5191586017608643,,
2,5239,,,0.75,0.527155876159668,,
2,5249,,,0.25,1.0591789484024048,,
2,5259,,,0.75,0.6290943622589111,,
2,5269,,,0.75,0.4769798815250397,,
2,5279,,,0.625,0.6672865748405457,,
2,5289,,,0.625,0.871096134185791,,
2,5299,,,0.5,0.7762035727500916,,
2,5309,,,0.75,0.5430397987365723,,
2,5319,,,0.75,0.44805824756622314,,
2,5329,,,0.75,0.6419219374656677,,
2,5339,,,1.0,0.36286622285842896,,
2,5349,,,0.75,0.47117531299591064,,
2,5359,,,0.75,0.5535371899604797,,
2,5369,,,0.75,0.5942651033401489,,
2,5379,,,0.75,0.5812300443649292,,
2,5389,,,0.625,0.5614588856697083,,
2,5399,,,0.875,0.4191182255744934,,
2,5409,,,1.0,0.24326476454734802,,
2,5419,,,0.875,0.5099228024482727,,
2,5429,,,1.0,0.2618752121925354,,
2,5439,,,0.875,0.4503225088119507,,
2,5449,,,0.5,0.7619873285293579,,
2,5459,,,0.5,0.692823052406311,,
2,5469,,,0.625,0.5704582929611206,,
2,5479,,,0.75,0.4037594795227051,,
2,5489,,,0.875,0.40130898356437683,,
2,5499,,,0.625,0.496094673871994,,
2,5509,,,0.5,0.6028253436088562,,
2,5519,,,0.625,0.7749559879302979,,
2,5529,,,0.75,0.41693487763404846,,
2,5539,,,0.625,0.534076452255249,,
2,5549,,,0.875,0.4800734519958496,,
2,5559,,,0.625,0.5279004573822021,,
2,5569,,,1.0,0.3307681381702423,,
2,5579,,,0.75,0.5762771964073181,,
2,5589,,,0.75,0.5417063236236572,,
2,5599,,,0.75,0.4547533690929413,,
2,5609,,,0.75,0.37555909156799316,,
2,5618,,,,,0.7218366265296936,0.5547802448272705
3,5619,,,0.625,0.766557514667511,,
3,5629,,,0.75,0.39044106006622314,,
3,5639,,,0.625,0.5744066834449768,,
3,5649,,,1.0,0.35900306701660156,,
3,5659,,,0.875,0.5158103704452515,,
3,5669,,,0.625,0.5469613671302795,,
3,5679,,,0.875,0.529753565788269,,
3,5689,,,0.75,0.5182318091392517,,
3,5699,,,0.875,0.46417754888534546,,
3,5709,,,0.625,0.5999670028686523,,
3,5719,,,0.75,0.31303149461746216,,
3,5729,,,0.875,0.46041858196258545,,
3,5739,,,0.875,0.4129598140716553,,
3,5749,,,0.375,0.797547459602356,,
3,5759,,,0.75,0.6136908531188965,,
3,5769,,,0.625,0.6039102077484131,,
3,5779,,,1.0,0.42257750034332275,,
3,5789,,,0.875,0.37656694650650024,,
3,5799,,,0.625,0.555141806602478,,
3,5809,,,0.875,0.5331759452819824,,
3,5819,,,0.625,0.44742751121520996,,
3,5829,,,0.75,0.5330299139022827,,
3,5839,,,1.0,0.29887861013412476,,
3,5849,,,0.875,0.3993818163871765,,
3,5859,,,0.75,0.4636695981025696,,
3,5869,,,1.0,0.3677716851234436,,
3,5879,,,0.625,0.6753202080726624,,
3,5889,,,0.625,0.5524861812591553,,
3,5899,,,0.5,0.6117368936538696,,
3,5909,,,0.75,0.42701926827430725,,
3,5919,,,0.75,0.7742185592651367,,
3,5929,,,0.625,0.5735921859741211,,
3,5939,,,0.75,0.6887981295585632,,
3,5949,,,0.625,0.7134609222412109,,
3,5959,,,0.625,0.7639510631561279,,
3,5969,,,0.625,0.5281230211257935,,
3,5979,,,0.75,0.6719908118247986,,
3,5989,,,0.5,1.0467349290847778,,
3,5999,,,0.75,0.46863603591918945,,
3,6009,,,0.625,0.6432327032089233,,
3,6019,,,0.75,0.5096249580383301,,
3,6029,,,0.875,0.5179764628410339,,
3,6039,,,0.875,0.39937371015548706,,
3,6049,,,0.625,0.5221651196479797,,
3,6059,,,0.75,0.45869648456573486,,
3,6069,,,0.5,0.6891844272613525,,
3,6079,,,0.5,0.5299220085144043,,
3,6089,,,0.5,0.9788427352905273,,
3,6099,,,0.75,0.5693486928939819,,
3,6109,,,0.75,0.5095309615135193,,
3,6119,,,0.875,0.6215451955795288,,
3,6129,,,0.875,0.301978200674057,,
3,6139,,,0.75,0.3925436735153198,,
3,6149,,,0.75,0.40004605054855347,,
3,6159,,,0.875,0.4726440906524658,,
3,6169,,,0.5,0.6760033369064331,,
3,6179,,,0.75,0.45191526412963867,,
3,6189,,,0.625,0.5633912086486816,,
3,6199,,,0.875,0.632676362991333,,
3,6209,,,0.875,0.5177602171897888,,
3,6219,,,0.75,0.7443234324455261,,
3,6229,,,0.75,0.4579978883266449,,
3,6239,,,0.625,0.7383208274841309,,
3,6249,,,0.625,0.5685042142868042,,
3,6259,,,0.75,0.4838566184043884,,
3,6269,,,0.875,0.43221718072891235,,
3,6279,,,1.0,0.18411049246788025,,
3,6289,,,0.375,0.7668917775154114,,
3,6299,,,0.875,0.5532246232032776,,
3,6309,,,0.875,0.31188613176345825,,
3,6319,,,0.625,0.6635295152664185,,
3,6329,,,0.75,0.589978814125061,,
3,6339,,,0.5,0.8402789235115051,,
3,6349,,,0.5,0.8432005643844604,,
3,6359,,,1.0,0.1995891034603119,,
