epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
79,9439,,,,,0.698878824710846,0.5708712935447693
79,9439,,,0.7248698472976685,0.5382371544837952,,
80,9557,,,,,0.5288307666778564,1.3005720376968384
80,9557,,,0.7256040573120117,0.5393524765968323,,
81,9675,,,,,0.6951414942741394,0.5706957578659058
81,9675,,,0.7275397181510925,0.5364565849304199,,
82,9793,,,,,0.6938067078590393,0.5794691443443298
82,9793,,,0.7259377837181091,0.5405958294868469,,
83,9911,,,,,0.6332087516784668,0.6743570566177368
83,9911,,,0.7275397181510925,0.5388622879981995,,
84,10029,,,,,0.6951414942741394,0.5747501850128174
84,10029,,,0.7280737161636353,0.5335455536842346,,
85,10147,,,,,0.5923652052879333,0.7217439413070679
85,10147,,,0.7281404137611389,0.5340903401374817,,
86,10265,,,,,0.5034703612327576,3.298811912536621
86,10265,,,0.7300760746002197,0.5310727953910828,,
87,10383,,,,,0.5339028239250183,0.9344637989997864
87,10383,,,0.732078492641449,0.531696617603302,,
88,10501,,,,,0.6751201152801514,0.6073451042175293
88,10501,,,0.7346148490905762,0.5285208225250244,,
89,10619,,,,,0.5024025440216064,1.6918996572494507
89,10619,,,0.7349485754966736,0.5303303599357605,,
90,10737,,,,,0.5379071235656738,1.0207502841949463
90,10737,,,0.7300760746002197,0.5314618945121765,,
91,10855,,,,,0.5822210311889648,0.7281561493873596
91,10855,,,0.7314777970314026,0.5305488109588623,,
92,10973,,,,,0.6289375424385071,0.6717329025268555
92,10973,,,0.7336136698722839,0.5286266803741455,,
93,11091,,,,,0.6452215909957886,0.6168721318244934
93,11091,,,0.7370177507400513,0.5283975005149841,,
94,11209,,,,,0.5074746608734131,1.289041519165039
94,11209,,,0.7374849915504456,0.5292741656303406,,
95,11327,,,,,0.7271756529808044,0.5565134882926941
95,11327,,,0.7343478798866272,0.5290307402610779,,
96,11445,,,,,0.5205552577972412,1.2610464096069336
96,11445,,,0.7367507815361023,0.5235439538955688,,
97,11563,,,,,0.5936999320983887,0.6381759643554688
97,11563,,,0.7334801554679871,0.5301157236099243,,
98,11681,,,,,0.6147891283035278,0.7270374894142151
98,11681,,,0.7366172671318054,0.5273500680923462,,
99,11799,,,,,0.5109450221061707,1.3097113370895386
99,11799,,,0.736016571521759,0.5257719159126282,,
100,11917,,,,,0.5072076916694641,1.7160359621047974
100,11917,,,0.7361500263214111,0.5261402726173401,,
101,12035,,,,,0.5864922404289246,0.7744309902191162
101,12035,,,0.734748363494873,0.5276634693145752,,
102,12153,,,,,0.7285104393959045,0.5455554127693176
102,12153,,,0.7327459454536438,0.5299448370933533,,
103,12271,,,,,0.5686064958572388,0.7727469205856323
103,12271,,,0.7376184463500977,0.5218952894210815,,
104,12389,,,,,0.5213561058044434,2.442248821258545
104,12389,,,0.7382859587669373,0.5213162302970886,,
105,12507,,,,,0.5339028239250183,0.8443399667739868
105,12507,,,0.7374182343482971,0.5222117304801941,,
106,12625,,,,,0.552322506904602,1.0023967027664185
106,12625,,,0.7428914904594421,0.5237001776695251,,
107,12743,,,,,0.6951414942741394,0.5964900851249695
107,12743,,,0.7383527159690857,0.5217610597610474,,
108,12861,,,,,0.6326748728752136,0.6429492235183716
108,12861,,,0.7367507815361023,0.5205996632575989,,
109,12979,,,,,0.6777896285057068,0.5874461531639099
109,12979,,,0.7409558296203613,0.5198768377304077,,
110,13097,,,,,0.6121196150779724,0.6423901915550232
110,13097,,,0.7416900396347046,0.5211758613586426,,
111,13215,,,,,0.6398825645446777,0.6371389627456665
111,13215,,,0.7400881052017212,0.5195317268371582,,
112,13333,,,,,0.7191671133041382,0.5588539242744446
112,13333,,,0.7424910068511963,0.5188643336296082,,
113,13451,,,,,0.6809930801391602,0.6188861727714539
113,13451,,,0.7434254288673401,0.5174435973167419,,
114,13569,,,,,0.6911371946334839,0.5755788087844849
114,13569,,,0.7357495427131653,0.5199111104011536,,
115,13687,,,,,0.7018152475357056,0.5674076676368713
115,13687,,,0.7458950877189636,0.5135568380355835,,
116,13805,,,,,0.6532301306724548,0.6364101767539978
116,13805,,,0.7381524443626404,0.5216542482376099,,
117,13923,,,,,0.5459156632423401,1.0093746185302734
117,13923,,,0.7419570088386536,0.5159366726875305,,
118,14041,,,,,0.6759209632873535,0.5838562250137329
118,14041,,,0.7436924576759338,0.5122231841087341,,
119,14159,,,,,0.6518953442573547,0.6249669790267944
119,14159,,,0.7479642033576965,0.5117536783218384,,
120,14160,0.9374198913574219,0.47252359986305237,,,,
120,14160,0.7313113808631897,0.5510209202766418,,,,
